"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","down_in_daf.16_SVIP"
"WBGene00000898",588.900986145336,-2.43971529886786,0.095332596331724,-25.5916170622113,1.89126170656622e-144,1.71684081051789e-143,TRUE,TRUE
"WBGene00000899",168.975357937448,-0.625488314536103,0.152617749731505,-4.09839822456105,4.16019089920441e-05,7.90116689984462e-05,TRUE,TRUE
"WBGene00000900",427.402935921077,-0.613944888549082,0.102786957161238,-5.97298436985548,2.32952226535474e-09,5.26396886090643e-09,TRUE,TRUE
"WBGene00000901",188.827492064918,-2.28635322012158,0.161209632678932,-14.1824851414129,1.17606769773098e-45,4.94301253356333e-45,TRUE,TRUE
"WBGene00000902",28.9845030757835,1.12368385723365,0.372336386398396,3.01792652634094,0.00254510602860254,0.0042550042315897,TRUE,FALSE
"WBGene00000903",25.4121897059058,1.9786929706965,0.430406044878885,4.59727040137947,4.28061926653332e-06,8.53889073433296e-06,TRUE,FALSE
"WBGene00000904",155.215817532628,0.503173932391568,0.173779799553339,2.89546848186533,0.00378593046571353,0.00621572880757577,TRUE,FALSE
"WBGene00000906",29.2528988257859,1.4770983070442,0.394326738013523,3.74587408017345,0.000179766750289754,0.000327791605842879,TRUE,FALSE
"WBGene00000907",9.64574635052673,2.00476215821897,0.684436278771193,2.92907056566059,0.00339977230116051,0.00561684079472391,TRUE,FALSE
"WBGene00000908",89.1106259846161,-1.99038524835296,0.23772947816176,-8.37247977719714,5.64182082952618e-17,1.55798771001962e-16,TRUE,TRUE
"WBGene00000910",175.221793206284,-0.39295600479255,0.146933833406976,-2.67437387074863,0.00748689331852158,0.0120058804340886,TRUE,TRUE
"WBGene00000911",1756.26414556408,-0.641049719087605,0.0526502012089759,-12.1756366427393,4.19111004512711e-34,1.53844851700168e-33,TRUE,TRUE
"WBGene00000912",649.701042855519,-1.01583993439869,0.0830628868857381,-12.2297691843541,2.15550246946209e-34,7.96096386568468e-34,TRUE,TRUE
"WBGene00000913",12784.0683362727,1.03792036823809,0.0300685556631279,34.5184644006982,4.2392812543097e-261,7.33238646578751e-260,TRUE,FALSE
"WBGene00000914",222.276344506972,-1.4932351413015,0.13512524862301,-11.0507485204895,2.17394645533954e-28,7.37457381097022e-28,TRUE,TRUE
"WBGene00000915",60342.1147141003,-0.878638201126995,0.035915632068581,-24.4639492756033,3.57572983082712e-132,2.95261148899143e-131,TRUE,TRUE
"WBGene00000917",896.626866840281,0.253108697948242,0.0720096426590373,3.51492784302099,0.000439873488972734,0.000776149569333501,TRUE,FALSE
"WBGene00000923",2100.19644835951,-0.654745788380988,0.0515324481088347,-12.705505218735,5.51123513019915e-37,2.10197107551969e-36,TRUE,TRUE
"WBGene00000930",38.7222341878238,0.855625522577408,0.314749355960913,2.71843454600639,0.00655916318558792,0.0105787271178151,TRUE,FALSE
"WBGene00000931",2935.35968704837,-4.7886189372039,0.0693885012448866,-69.0117072899998,0,0,TRUE,TRUE
"WBGene00000933",1644.12904694221,0.336640982197914,0.054658624782076,6.15897277950372,7.32183092247624e-10,1.68253993259528e-09,TRUE,FALSE
"WBGene00000934",13.6358784045225,1.24333116988841,0.552268559416055,2.25131622774807,0.0243655157131481,0.037064155824235,TRUE,FALSE
"WBGene00000935",4049.28042341807,-2.88867648601046,0.0467163633265451,-61.8343612455181,0,0,TRUE,TRUE
"WBGene00000936",37.6828406779133,0.806849535400584,0.317089218928967,2.54455051523316,0.010941848401373,0.0172112982151837,TRUE,FALSE
"WBGene00000937",1936.19966440761,1.27703767817094,0.0541008667957694,23.6047544855751,3.44430800509061e-123,2.65622505420107e-122,TRUE,FALSE
"WBGene00000938",3228.55838564076,0.789227730335021,0.0506759297401866,15.5740157976649,1.09322774893665e-54,4.95667338595548e-54,TRUE,FALSE
"WBGene00000939",3823.76118235608,1.05739529710991,0.0435970047050859,24.2538519392034,6.02149489500183e-130,4.84834157925147e-129,TRUE,FALSE
"WBGene00000940",1249.26922105761,-0.361467091938312,0.0606116191671801,-5.96366005239534,2.46649620130688e-09,5.564510753673e-09,TRUE,TRUE
"WBGene00000941",1711.73258525576,-0.820093147065316,0.0623382890790651,-13.1555286354615,1.58173356386848e-39,6.195737342907e-39,TRUE,TRUE
"WBGene00000942",236.282970740036,-1.97652678925213,0.147221429646887,-13.4255372603897,4.28465638127233e-41,1.71672171310654e-40,TRUE,TRUE
"WBGene00000951",42.7000963216083,1.59909845601819,0.334311777032342,4.78325493111028,1.72479147200237e-06,3.52078608879357e-06,TRUE,FALSE
"WBGene00000952",18.9288579970129,1.09759227916397,0.516340641664714,2.12571351274086,0.0335271211054217,0.0499519638447668,TRUE,FALSE
"WBGene00000953",27.6542530988267,0.86085028108381,0.371357970139289,2.31811446179793,0.0204431011503097,0.0314043692012981,TRUE,FALSE
"WBGene00000955",33.6126747204368,1.03527551346995,0.367468476520073,2.81731789152095,0.0048426568345433,0.00787986321160879,TRUE,FALSE
"WBGene00000959",560.927094108074,0.743578628617002,0.103548853444716,7.18094506970078,6.92311662838011e-13,1.72892805639225e-12,TRUE,FALSE
"WBGene00000961",186.731542484476,-2.76872453392751,0.172369253835518,-16.0627517513625,4.65436346419035e-58,2.16876825277074e-57,TRUE,TRUE
"WBGene00000962",3011.04817207633,-1.41240495007397,0.0495592702846503,-28.4993088469954,1.1947602590129e-178,1.35718307260303e-177,TRUE,TRUE
"WBGene00000963",516.511393243818,1.19274419410479,0.0949098933282108,12.5671218487216,3.20168618677956e-36,1.20904645489977e-35,TRUE,FALSE
"WBGene00000964",267.73692539645,1.98428631487024,0.137769277051799,14.4029667378177,4.95692008739036e-47,2.11726983001033e-46,TRUE,FALSE
"WBGene00000966",129.660775278243,-0.946895271658671,0.172865204799491,-5.47765105624924,4.31009022833967e-08,9.35708121369403e-08,TRUE,TRUE
"WBGene00000967",1482.97251512885,-1.47663295878509,0.0570437851153607,-25.8859568277047,9.58533692928669e-148,8.8155735478757e-147,TRUE,TRUE
"WBGene00000970",3977.53080198844,1.48792931955704,0.04490577474529,33.134476089027,9.47806448714512e-241,1.48090353306583e-239,TRUE,FALSE
"WBGene00000973",488.980207977246,0.567402439855316,0.0997866472915561,5.68615596631364,1.29930741425113e-08,2.86816652421088e-08,TRUE,FALSE
"WBGene00000974",2096.80984579545,0.322395831686654,0.0533139505837445,6.04711952794121,1.47458361944498e-09,3.34828468531997e-09,TRUE,FALSE
"WBGene00000975",2658.26157457732,0.23684175097655,0.0469142716241139,5.04839450293871,4.45538388520966e-07,9.3629892347681e-07,TRUE,FALSE
"WBGene00000976",1547.71225851834,-0.939823679047228,0.055436831884981,-16.9530553440924,1.82707099653976e-64,8.99201334713888e-64,TRUE,TRUE
"WBGene00000978",22.9465991204934,1.25870973850474,0.438119597350789,2.87298204900186,0.00406617219900837,0.00666281549802425,TRUE,FALSE
"WBGene00000979",10.367441921389,2.88643309420415,0.745230731577182,3.87320727916762,0.000107412398520154,0.000198966201401589,TRUE,FALSE
"WBGene00000981",1114.78147519909,-0.536942230059296,0.0680919146529121,-7.88555047682643,3.13151973779381e-15,8.35138163575341e-15,TRUE,TRUE
"WBGene00000983",395.556186091123,-0.418508598510039,0.0990504578357182,-4.22520609853378,2.38722197266599e-05,4.58988744332806e-05,TRUE,TRUE
"WBGene00000984",1008.35715553357,0.244786555982524,0.0719211873011029,3.40353886202835,0.000665189500294948,0.00116152533017851,TRUE,FALSE
"WBGene00000985",4953.31044363791,-0.470550194040611,0.0361933443212306,-13.0010144921753,1.20730993792526e-38,4.68111039584857e-38,TRUE,TRUE
"WBGene00000986",96.0804814635813,0.928228529085254,0.200508126056576,4.62938109961361,3.66760242074959e-06,7.35094562442085e-06,TRUE,FALSE
"WBGene00000987",2088.8179169284,0.362498786240787,0.0555721493834714,6.52302979572361,6.89011686197438e-11,1.63242171199991e-10,TRUE,FALSE
"WBGene00000988",1022.66028597793,0.709411072002411,0.0685977287337149,10.3416116699174,4.56789795467916e-25,1.48713207618253e-24,TRUE,FALSE
"WBGene00000989",179.716613596737,2.40513721886104,0.175469183571455,13.706892400748,9.23283042927078e-43,3.77486247998298e-42,TRUE,FALSE
"WBGene00000991",2077.75145913007,0.293142916413706,0.050907229195378,5.75837500973872,8.49275163498501e-09,1.88463754603178e-08,TRUE,FALSE
"WBGene00000993",588.446641522139,0.515069865698777,0.089463626829888,5.75731036120595,8.54646944133874e-09,1.89555731197608e-08,TRUE,FALSE
"WBGene00000994",3025.78690376927,1.09140029978266,0.0507534743668044,21.5039524564352,1.42977170865361e-102,9.708126803669e-102,TRUE,FALSE
"WBGene00000995",527.001976439977,-1.47033020133618,0.0929391235119464,-15.8203579480409,2.25208655313966e-56,1.03448303637661e-55,TRUE,TRUE
"WBGene00000996",4106.09406853813,0.586066522949999,0.04159589897115,14.0895265505977,4.40504910201914e-45,1.84406587408231e-44,TRUE,FALSE
"WBGene00000998",66.7818555562966,0.580284979829406,0.251462924192845,2.30763633124854,0.0210193720161662,0.032242489264214,TRUE,FALSE
"WBGene00001000",1354.43654073892,-1.03010749391481,0.0620603908219067,-16.5984693340216,7.14908611329725e-62,3.42618117835671e-61,TRUE,TRUE
"WBGene00001001",5563.54071412685,1.05369927719058,0.0378700327679534,27.8240920372863,2.21762276800189e-170,2.36565190200811e-169,TRUE,FALSE
"WBGene00001002",1674.4110808253,-0.701674474443764,0.0542833666697257,-12.9261414221586,3.20504605729057e-38,1.23359052919343e-37,TRUE,TRUE
"WBGene00001005",11286.3611107345,0.330885069694891,0.034559630583921,9.57432310774865,1.02526687365621e-21,3.14081389940018e-21,TRUE,FALSE
"WBGene00001006",218.763282071681,-1.95981272430971,0.144145958131787,-13.5960296751292,4.2276861125271e-42,1.7184685426452e-41,TRUE,TRUE
"WBGene00001007",1322.92475558727,-1.60322760872909,0.0685733489988283,-23.3797478486355,6.86893339791621e-121,5.21121427282344e-120,TRUE,TRUE
"WBGene00001016",917.343190337762,-2.26914464012272,0.0753375472614131,-30.1197042193188,2.67532846929881e-199,3.39710137657489e-198,TRUE,TRUE
"WBGene00001018",4213.39770669972,-0.322942704159614,0.0405661565468772,-7.96088985621375,1.70806384922485e-15,4.58136079023103e-15,TRUE,TRUE
"WBGene00001019",2847.86788810879,0.420215142499846,0.0457472345330957,9.18558568159661,4.09293870064282e-20,1.21573295821921e-19,TRUE,FALSE
"WBGene00001020",2924.44367078756,0.221838169260129,0.0426015890198364,5.20727452576558,1.91634476128317e-07,4.07199041035044e-07,TRUE,FALSE
"WBGene00001022",632.505445114113,0.306778354067171,0.0805025215269597,3.81079186400929,0.000138522360511045,0.000254573450471326,TRUE,FALSE
"WBGene00001023",4273.82417155484,-1.70534565841875,0.0450300680064219,-37.8712654436929,0,0,TRUE,TRUE
"WBGene00001025",818.138512678639,0.708444393482602,0.0741212018827267,9.55791832144723,1.20148995011521e-21,3.67530004391136e-21,TRUE,FALSE
"WBGene00001026",2651.40866146088,0.571632251645717,0.0539459184240307,10.5963948403384,3.09689345606153e-26,1.02008175515883e-25,TRUE,FALSE
"WBGene00001027",2596.63856886232,0.859762065169559,0.0471553307163745,18.2325529713867,2.84714599249454e-74,1.51092861192608e-73,TRUE,FALSE
"WBGene00001028",2405.45484775567,0.990366246719409,0.0483186776987211,20.4965511037903,2.31103563775182e-93,1.44113987914998e-92,TRUE,FALSE
"WBGene00001029",9697.39154178763,0.953301375045905,0.0316720849769925,30.0991038556006,4.97795678243394e-199,6.28298869566662e-198,TRUE,FALSE
"WBGene00001030",9996.03076797558,0.266441003723625,0.0346116125161319,7.69802341914702,1.38187049530758e-14,3.62320754321756e-14,TRUE,FALSE
"WBGene00001033",670.071009153169,-1.79395436629279,0.0877218850335964,-20.4504767037978,5.94910298460088e-93,3.68248598590243e-92,TRUE,TRUE
"WBGene00001034",4016.01635664175,0.759576102400014,0.0402385342342677,18.8768332856705,1.76878204707053e-79,9.79471797607042e-79,TRUE,FALSE
"WBGene00001035",3062.2536559817,1.30845548271691,0.0480840071704036,27.2118643955757,4.70110627489297e-163,4.77264484864135e-162,TRUE,FALSE
"WBGene00001036",751.580339038988,-0.219607666101244,0.0780013416245072,-2.81543447237637,0.00487113296961906,0.00792006648793381,TRUE,TRUE
"WBGene00001038",6143.91250551023,0.537650934614283,0.0377739355303963,14.233384132867,5.68621127921105e-46,2.39951265125743e-45,TRUE,FALSE
"WBGene00001039",1107.00291858716,0.428823512095225,0.0668043319968148,6.41909737403962,1.37084707460581e-10,3.21342457031132e-10,TRUE,FALSE
"WBGene00001041",2520.15668061515,0.368921030602096,0.0469862963956711,7.85167291108488,4.10524012259085e-15,1.08997626249206e-14,TRUE,FALSE
"WBGene00001043",811.910733835269,-1.83235308947223,0.0808105008122173,-22.6746904307664,7.96399866122268e-114,5.83147846221584e-113,TRUE,TRUE
"WBGene00001044",1340.30581602273,0.46776621480794,0.0595096253746354,7.86034547962915,3.83075417161006e-15,1.01902910020741e-14,TRUE,FALSE
"WBGene00001045",398.403881538536,-0.361082631750912,0.103226753941747,-3.49795588801212,0.000468838670822513,0.000826217582166467,TRUE,TRUE
"WBGene00001046",887.412292675792,0.558811999259805,0.0730337410687951,7.65142235742003,1.98768313828683e-14,5.18574315966452e-14,TRUE,FALSE
"WBGene00001047",1795.10562410862,-1.27997809173267,0.0541833545071954,-23.6230868940146,2.23233784378664e-123,1.72790349124038e-122,TRUE,TRUE
"WBGene00001048",1833.58541326404,0.345060333234383,0.0556480274636641,6.20076486016856,5.6189411585608e-10,1.29475930314863e-09,TRUE,FALSE
"WBGene00001049",1034.08355316946,-0.515625045552582,0.0662414063315334,-7.78402926670845,7.02504957797881e-15,1.85233898219855e-14,TRUE,TRUE
"WBGene00001050",1144.07229585468,1.26284611932306,0.0690752704978438,18.2821740721591,1.14759082458425e-74,6.12096984229393e-74,TRUE,FALSE
"WBGene00001051",6508.65015961583,0.628432076898934,0.0361680874739061,17.375319536935,1.26897469250807e-67,6.41045749111951e-67,TRUE,FALSE
"WBGene00001053",27.4166887194527,1.92945300775881,0.42048609358079,4.58862501570006,4.46175074912533e-06,8.88755374339988e-06,TRUE,FALSE
"WBGene00001055",776.596774967414,-0.28364632874091,0.0769664315058154,-3.68532518906607,0.000228410813994213,0.000412375709285945,TRUE,TRUE
"WBGene00001056",4914.82796687892,0.105024558315769,0.0380684110655184,2.75883745541716,0.00580073797716111,0.00937711604538775,TRUE,FALSE
"WBGene00001057",2660.11458565828,0.612772660747745,0.0458717279455232,13.3583949895122,1.05821285781811e-40,4.19591381265049e-40,TRUE,FALSE
"WBGene00001058",4470.18814257323,-0.618690875800723,0.0394143937076198,-15.6970796098055,1.58366510581759e-55,7.23493960842534e-55,TRUE,TRUE
"WBGene00001059",193.190760344123,1.30105833594743,0.148267503133076,8.77507416294505,1.70791272813755e-18,4.91331772509386e-18,TRUE,FALSE
"WBGene00001060",2031.03111801942,0.968871628452652,0.0509966424129527,18.9987336932317,1.74708950509408e-80,9.80376126823819e-80,TRUE,FALSE
"WBGene00001061",1344.4150059361,-1.87885281004125,0.0640491690920963,-29.3345383972063,3.76329683229129e-189,4.48077523686127e-188,TRUE,TRUE
"WBGene00001063",7.52302976113044,-1.95489609202217,0.765090622684378,-2.55511704634841,0.0106152096156098,0.0167225359874093,TRUE,TRUE
"WBGene00001064",125.85061683929,0.843215531739272,0.182662318234043,4.61625331317031,3.90729977412332e-06,7.81274069963859e-06,TRUE,FALSE
"WBGene00001065",31.2067599273929,-1.55207261129535,0.363638359935776,-4.26817624952845,1.97077591965704e-05,3.8101063432928e-05,TRUE,TRUE
"WBGene00001066",75.6808904184868,-2.60320689455786,0.270586930088812,-9.62059362476758,6.54523273508599e-22,2.01093663637181e-21,TRUE,TRUE
"WBGene00001067",92.81460082861,-2.15330279126014,0.223310447094362,-9.64264242572689,5.28107145356191e-22,1.62849180625977e-21,TRUE,TRUE
"WBGene00001068",17.1562325459548,-1.63747600369791,0.49216490112749,-3.32708813640844,0.00087758611895903,0.00151602731524242,TRUE,TRUE
"WBGene00001069",202.635823459986,0.935692834401686,0.149284007433993,6.26787055415436,3.6601884558002e-10,8.46657791949821e-10,TRUE,FALSE
"WBGene00001071",97.4494303981074,1.49774573797222,0.213752715990444,7.00690857204911,2.43641359743704e-12,6.02013306879946e-12,TRUE,FALSE
"WBGene00001072",300.78258763813,0.978187322446344,0.114245777380464,8.56213109031385,1.10800112827832e-17,3.12126591297169e-17,TRUE,FALSE
"WBGene00001073",2687.04947144913,0.701493030465636,0.0484665333248829,14.4737612191769,1.77494747229289e-47,7.62791843154091e-47,TRUE,FALSE
"WBGene00001074",66.9039820235853,-2.9913422047684,0.30571015823808,-9.78489632797484,1.30729189452358e-22,4.07607405985356e-22,TRUE,TRUE
"WBGene00001076",523.392730310655,-1.0799119646304,0.0928251574226301,-11.6338285289794,2.77372054391674e-31,9.82963528337443e-31,TRUE,TRUE
"WBGene00001077",234.996874916135,-1.174177890867,0.135586009981751,-8.66002245382865,4.71671343773752e-18,1.33948287694667e-17,TRUE,TRUE
"WBGene00001078",350.2339390891,1.51477247624564,0.120277955542899,12.5939326903954,2.28023397410841e-36,8.63407512898888e-36,TRUE,FALSE
"WBGene00001080",378.716311022788,-2.61093961123691,0.127210806072619,-20.5245111782912,1.30064848224579e-93,8.12277202210855e-93,TRUE,TRUE
"WBGene00001081",256.846650381799,-2.23502500788894,0.141983849926047,-15.7414030472695,7.86795994987953e-56,3.60621981126976e-55,TRUE,TRUE
"WBGene00001082",423.618433350129,-0.719317798466877,0.106773669327264,-6.73684629365082,1.61861244428108e-11,3.89858344029419e-11,TRUE,TRUE
"WBGene00001085",2914.28717870655,0.547546329616469,0.0501437347090497,10.9195362649693,9.29692676492628e-28,3.13603396412401e-27,TRUE,FALSE
"WBGene00001086",293.854465862126,-2.21666198014973,0.128690619894103,-17.2247362082316,1.73215621009888e-66,8.66696732267334e-66,TRUE,TRUE
"WBGene00001087",956.21334951054,-2.65806956689497,0.0826521210544411,-32.1597260056298,6.45824038105725e-227,9.32782966377445e-226,TRUE,TRUE
"WBGene00001088",3473.33107144811,-0.278625260264266,0.047598776225659,-5.85362234825835,4.80980121917727e-09,1.07529758107458e-08,TRUE,TRUE
"WBGene00001089",160.47761923487,-0.732883642444454,0.162655676625967,-4.50573664348493,6.61430799573881e-06,1.30884823475001e-05,TRUE,TRUE
"WBGene00001090",1557.74816681499,0.680008974963967,0.0554315049682899,12.2675539001327,1.35278668445181e-34,5.0050725658019e-34,TRUE,FALSE
"WBGene00001091",374.504062986854,2.5361235313556,0.127015193401705,19.9670879005374,1.06483429183959e-88,6.40271606380802e-88,TRUE,FALSE
"WBGene00001092",3074.56669297479,-1.02979021989501,0.0459891450810928,-22.3920279030884,4.70679687945866e-111,3.37588178914074e-110,TRUE,TRUE
"WBGene00001093",2075.78763315928,-1.10790780016661,0.0528219537266599,-20.9743813320452,1.12419186914918e-97,7.26919757851388e-97,TRUE,TRUE
"WBGene00001094",7269.50500789497,0.512544027194789,0.0385943058167957,13.2803017530046,3.01178032173133e-40,1.18747773848375e-39,TRUE,FALSE
"WBGene00001095",1664.34080344771,0.662071333969869,0.0546272992623183,12.1197888768146,8.29726003632344e-34,3.04039964539385e-33,TRUE,FALSE
"WBGene00001099",493.135864442261,-0.643812856548849,0.0969086774436129,-6.64350059800843,3.06319236308702e-11,7.32343430151009e-11,TRUE,TRUE
"WBGene00001102",2484.29538242444,-0.224141306122389,0.0556024262971146,-4.03114254267751,5.55063659332023e-05,0.000104568917981734,TRUE,TRUE
"WBGene00001104",157.165289134715,-1.0227470907889,0.160010788359401,-6.39173834011559,1.64010385090702e-10,3.83390238340502e-10,TRUE,TRUE
"WBGene00001112",6284.20455783349,1.26135042355579,0.035800339610762,35.2329178234,6.26713932385715e-272,1.16038707392826e-270,TRUE,FALSE
"WBGene00001116",19.8571384565832,-1.26954752840076,0.442818497274071,-2.86697040935714,0.0041442175886816,0.00678540963195511,TRUE,TRUE
"WBGene00001119",121.166425336377,2.99324009365507,0.227945859433854,13.1313641804652,2.17699063569554e-39,8.51152710867755e-39,TRUE,FALSE
"WBGene00001121",19.1641199538489,0.963471921551753,0.450761272503933,2.1374327838764,0.0325628073118137,0.0486186426755073,TRUE,FALSE
"WBGene00001127",18.1777770943319,1.5718481504636,0.477168297884128,3.29411689216054,0.000987314308430185,0.0016986009162227,TRUE,FALSE
"WBGene00001130",407.183668248032,-3.3977045210331,0.133371296797832,-25.4755303623046,3.68142531957901e-143,3.31328278762111e-142,TRUE,TRUE
"WBGene00001131",212.428808787767,-0.453528080850291,0.145154720732975,-3.12444596055953,0.00178140239911895,0.00301661332937024,TRUE,TRUE
"WBGene00001132",657.733117038153,0.80369142932467,0.0788655149096312,10.190657225095,2.18283474235701e-24,7.04102411521604e-24,TRUE,FALSE
"WBGene00001134",5183.53724839466,1.06978456954268,0.0380530846218265,28.1129527388977,6.80370456766611e-174,7.38913961186064e-173,TRUE,FALSE
"WBGene00001135",57.3704545260132,2.24738451718328,0.298477778708119,7.52948687473646,5.09401059547574e-14,1.31269935823326e-13,TRUE,FALSE
"WBGene00001136",32.6947887866761,1.63609030024827,0.363887968563572,4.4961373873026,6.91990331817082e-06,1.36803168608993e-05,TRUE,FALSE
"WBGene00001137",5860.39534844208,-2.92272279405671,0.0428750616844027,-68.1683635949135,0,0,TRUE,TRUE
"WBGene00001145",363.438362570826,1.85946414270954,0.117205029761098,15.8650541405922,1.10622055509497e-56,5.10928021215841e-56,TRUE,FALSE
"WBGene00001148",172.379278677808,-3.53133557205266,0.203016110681758,-17.394361266177,9.10358907148157e-68,4.60992588764302e-67,TRUE,TRUE
"WBGene00001149",1285.60710373961,-1.52970608628614,0.0642168727269165,-23.8209371046648,2.02689179218316e-125,1.59831636070278e-124,TRUE,TRUE
"WBGene00001150",36.3210543231494,-1.42401929550228,0.330785667272304,-4.30496069326374,1.6701538721724e-05,3.23337481563362e-05,TRUE,TRUE
"WBGene00001151",1216.78125978146,0.610285171466787,0.0607513211363278,10.045627980621,9.60340292714152e-24,3.05318475815248e-23,TRUE,FALSE
"WBGene00001152",266.003500956026,0.451674489127787,0.121515415804994,3.71701389601981,0.00020159135945002,0.000365999345040361,TRUE,FALSE
"WBGene00001153",1625.80908001671,-0.377153216977126,0.0578234415316062,-6.52249687993708,6.91465018985798e-11,1.63731125340694e-10,TRUE,TRUE
"WBGene00001154",2384.96278448921,0.941154443208955,0.0521886043350684,18.0337155055235,1.05928397321642e-72,5.53064663283058e-72,TRUE,FALSE
"WBGene00001155",3867.82379126829,0.209971086203021,0.0406021055963608,5.17143342984264,2.32305032322783e-07,4.92374206178848e-07,TRUE,FALSE
"WBGene00001156",3622.56900232397,1.81726404952605,0.0504950263441022,35.988971213564,1.24456034331416e-283,2.52699861012049e-282,TRUE,FALSE
"WBGene00001157",483.058409317544,0.360676403116469,0.0931854047797972,3.87052461669045,0.000108601389374069,0.000200903010360569,TRUE,FALSE
"WBGene00001158",379.237762054137,-0.785895060391031,0.103313772409745,-7.60687604431043,2.80800385952936e-14,7.28521001333451e-14,TRUE,TRUE
"WBGene00001159",49.5447954793425,1.4675051594065,0.291637148187872,5.0319555259851,4.85501908547963e-07,1.01773791602349e-06,TRUE,FALSE
"WBGene00001160",4130.60589826395,1.01036515255142,0.0426187996663131,23.7070297723573,3.05135820962296e-124,2.37497380648987e-123,TRUE,FALSE
"WBGene00001161",1449.0748312113,-0.408635873388473,0.0614584011922537,-6.64898314081066,2.95124797029046e-11,7.05981515033056e-11,TRUE,TRUE
"WBGene00001162",860.628288754297,0.307035200909465,0.0742043004707604,4.13770090091274,3.5080325139586e-05,6.69584952596186e-05,TRUE,FALSE
"WBGene00001164",168.632865344217,-0.38991192228066,0.154651641615251,-2.52122718005607,0.0116946322089964,0.0183747809997802,TRUE,TRUE
"WBGene00001165",184.722514187498,0.60597387784988,0.155366486570331,3.90028693591889,9.60787490199401e-05,0.00017860193813835,TRUE,FALSE
"WBGene00001167",57693.779573231,-2.71571685991839,0.0328751596394251,-82.6069558202723,0,0,TRUE,TRUE
"WBGene00001168",145912.263282852,-2.53426665267486,0.0309422087095466,-81.9032240543631,0,0,TRUE,TRUE
"WBGene00001169",2752.91482311548,-2.04214454110284,0.0476919377249499,-42.8194918998751,0,0,TRUE,TRUE
"WBGene00001172",316.211799815422,-1.07084496949347,0.116341543561184,-9.20432148925645,3.4383657805328e-20,1.02202626418525e-19,TRUE,TRUE
"WBGene00001173",2915.32660163236,-1.59130480871834,0.0502474191287081,-31.6693839467104,4.10269604785461e-220,5.67224720037268e-219,TRUE,TRUE
"WBGene00001174",26.305596067706,1.03506835327561,0.383306561166369,2.70036690769389,0.0069263043504546,0.0111580134859949,TRUE,FALSE
"WBGene00001175",259.897923880348,1.15355655314403,0.132172863681728,8.72763531795595,2.60052617646356e-18,7.44044351237328e-18,TRUE,FALSE
"WBGene00001177",467.017656872099,-1.36282679771679,0.0954081032991443,-14.2841829005212,2.74611481974324e-46,1.16350005921178e-45,TRUE,TRUE
"WBGene00001179",356.741294157556,0.763638740848563,0.10850260054462,7.03797638964912,1.9505172763466e-12,4.82520548115641e-12,TRUE,FALSE
"WBGene00001184",184.419419858807,0.818831844748499,0.144622577432464,5.66185348985969,1.49746653221809e-08,3.30212583153863e-08,TRUE,FALSE
"WBGene00001186",434.148970218912,-1.3473525560341,0.105500056207471,-12.7711074711132,2.37747444863496e-37,9.09237953376955e-37,TRUE,TRUE
"WBGene00001187",115.865954010125,0.465509832904067,0.184573208655889,2.52208777370255,0.0116660594713208,0.0183367419438898,TRUE,FALSE
"WBGene00001188",83.8044397938223,0.777909892130674,0.225392195521164,3.4513612608988,0.000557766438352495,0.000978827699538847,TRUE,FALSE
"WBGene00001194",4044.34915546408,0.382944721528574,0.0409857501491121,9.34336251344348,9.33222803928549e-21,2.80768464202698e-20,TRUE,FALSE
"WBGene00001196",1078.11618601005,-1.8629058009258,0.0698966894379295,-26.6522751779269,1.68424889763431e-156,1.61618678464772e-155,TRUE,TRUE
"WBGene00001202",31.9961307405613,1.11348161837185,0.369762991092612,3.01133873642039,0.00260098518984227,0.00434151737605522,TRUE,FALSE
"WBGene00001204",18.7575255445347,1.58936555982148,0.503361377788457,3.15750399207113,0.00159126057897031,0.002703342042608,TRUE,FALSE
"WBGene00001207",42.6227308109793,0.950414609237313,0.30869726398284,3.07879181362017,0.00207841867293869,0.00349843559565932,TRUE,FALSE
"WBGene00001208",488.768458121923,0.644430903759783,0.0934701990424285,6.89450659527599,5.40520782143501e-12,1.32544273474279e-11,TRUE,FALSE
"WBGene00001209",5313.41436084338,-2.27978063153574,0.0406775958177598,-56.0451173601659,0,0,TRUE,TRUE
"WBGene00001211",8.77590575708861,2.38872011569015,0.755860653712255,3.16026519432972,0.00157625597586294,0.00267893403419002,TRUE,FALSE
"WBGene00001214",5977.61606046725,1.28259182601204,0.0422594600453888,30.3504073320971,2.48157194794263e-202,3.17022702042641e-201,TRUE,FALSE
"WBGene00001215",773.299924777128,-2.23081013807345,0.0820120122845984,-27.2010169721489,6.3174476801435e-163,6.36744187041802e-162,TRUE,TRUE
"WBGene00001224",816.475714306894,-1.94896378583923,0.0798892442451794,-24.3958220440524,1.89402483260613e-131,1.55177122250362e-130,TRUE,TRUE
"WBGene00001225",3489.39383979767,-2.78808223058612,0.0512667869252911,-54.3837911014215,0,0,TRUE,TRUE
"WBGene00001226",14941.9002194058,0.789281388904726,0.0405641955364431,19.4575876204825,2.51340207524234e-84,1.46313419975673e-83,TRUE,FALSE
"WBGene00001227",4270.5453176456,-1.46793908888989,0.0409358493522967,-35.8594999765782,1.30782547103995e-281,2.61751926418138e-280,TRUE,TRUE
